"Station","MonthYear","MonthlyRain","Latitude","Longitude"
"Buona Vista",2021-12-01,4.2,1.2841,103.7886
"Buona Vista",2022-01-01,105,1.2841,103.7886
"Buona Vista",2022-02-01,287.8,1.2841,103.7886
"Buona Vista",2022-03-01,195.8,1.2841,103.7886
"Buona Vista",2022-04-01,328.6,1.2841,103.7886
"Buona Vista",2022-05-01,200.6,1.2841,103.7886
"Buona Vista",2022-06-01,289.2,1.2841,103.7886
"Buona Vista",2022-07-01,79.3,1.2841,103.7886
"Buona Vista",2022-08-01,141.8,1.2841,103.7886
"Buona Vista",2022-09-01,230.4,1.2841,103.7886
"Buona Vista",2022-10-01,636.8,1.2841,103.7886
"Buona Vista",2022-11-01,212.6,1.2841,103.7886
"Buona Vista",2022-12-01,217.8,1.2841,103.7886
"Buona Vista",2023-01-01,204.7,1.2841,103.7886
"Buona Vista",2023-02-01,418.8,1.2841,103.7886
"Buona Vista",2023-03-01,267,1.2841,103.7886
"Buona Vista",2023-04-01,210.2,1.2841,103.7886
"Buona Vista",2023-05-01,156,1.2841,103.7886
"Buona Vista",2023-06-01,291.8,1.2841,103.7886
"Buona Vista",2023-07-01,426.7,1.2841,103.7886
"Buona Vista",2023-08-01,81.4,1.2841,103.7886
"Buona Vista",2023-09-01,162.8,1.2841,103.7886
"Buona Vista",2023-10-01,194.6,1.2841,103.7886
"Buona Vista",2023-11-01,283,1.2841,103.7886
"Buona Vista",2023-12-01,405.2,1.2841,103.7886
"Buona Vista",2024-01-01,414.6,1.2841,103.7886
"Buona Vista",2024-02-01,130.8,1.2841,103.7886
"Buona Vista",2024-03-01,263.8,1.2841,103.7886
"Buona Vista",2024-04-01,157,1.2841,103.7886
"Buona Vista",2024-05-01,232,1.2841,103.7886
"Buona Vista",2024-06-01,245.2,1.2841,103.7886
"Buona Vista",2024-07-01,135.4,1.2841,103.7886
"Buona Vista",2024-08-01,119.8,1.2841,103.7886
"Buona Vista",2024-09-01,301.8,1.2841,103.7886
"Buona Vista",2024-10-01,262.3,1.2841,103.7886
"Buona Vista",2024-11-01,165.2,1.2841,103.7886
"Buona Vista",2024-12-01,196,1.2841,103.7886
"Chai Chee",2018-01-01,395.1,1.3277,103.9203
"Chai Chee",2018-02-01,25.6,1.3277,103.9203
"Chai Chee",2018-03-01,35.8,1.3277,103.9203
"Chai Chee",2018-04-01,139.4,1.3277,103.9203
"Chai Chee",2018-05-01,152,1.3277,103.9203
"Chai Chee",2018-06-01,139,1.3277,103.9203
"Chai Chee",2018-07-01,128.6,1.3277,103.9203
"Chai Chee",2018-08-01,119.4,1.3277,103.9203
"Chai Chee",2018-09-01,164.8,1.3277,103.9203
"Chai Chee",2018-10-01,212.6,1.3277,103.9203
"Chai Chee",2018-11-01,174.4,1.3277,103.9203
"Chai Chee",2018-12-01,160.8,1.3277,103.9203
"Chai Chee",2019-01-01,75.6,1.3277,103.9203
"Chai Chee",2019-02-01,43,1.3277,103.9203
"Chai Chee",2019-03-01,98.8,1.3277,103.9203
"Chai Chee",2019-04-01,267.4,1.3277,103.9203
"Chai Chee",2019-05-01,170.8,1.3277,103.9203
"Chai Chee",2019-06-01,226.2,1.3277,103.9203
"Chai Chee",2019-07-01,56.2,1.3277,103.9203
"Chai Chee",2019-08-01,38.8,1.3277,103.9203
"Chai Chee",2019-09-01,16.6,1.3277,103.9203
"Chai Chee",2019-10-01,128.2,1.3277,103.9203
"Chai Chee",2019-11-01,120.6,1.3277,103.9203
"Chai Chee",2019-12-01,360.4,1.3277,103.9203
"Chai Chee",2020-01-01,137,1.3277,103.9203
"Chai Chee",2020-02-01,105.6,1.3277,103.9203
"Chai Chee",2020-03-01,133.4,1.3277,103.9203
"Chai Chee",2020-04-01,239.8,1.3277,103.9203
"Chai Chee",2020-05-01,203.4,1.3277,103.9203
"Chai Chee",2020-06-01,383.4,1.3277,103.9203
"Chai Chee",2020-07-01,163.6,1.3277,103.9203
"Chai Chee",2020-08-01,173.8,1.3277,103.9203
"Chai Chee",2020-09-01,292.8,1.3277,103.9203
"Chai Chee",2020-10-01,116.4,1.3277,103.9203
"Chai Chee",2020-11-01,348.4,1.3277,103.9203
"Chai Chee",2020-12-01,256.8,1.3277,103.9203
"Chai Chee",2021-01-01,205.6,1.3277,103.9203
"Chai Chee",2021-02-01,14.6,1.3277,103.9203
"Chai Chee",2021-03-01,166,1.3277,103.9203
"Chai Chee",2021-04-01,253.6,1.3277,103.9203
"Chai Chee",2021-05-01,252.2,1.3277,103.9203
"Chai Chee",2021-06-01,143.4,1.3277,103.9203
"Chai Chee",2021-07-01,179,1.3277,103.9203
"Chai Chee",2021-08-01,424.8,1.3277,103.9203
"Chai Chee",2021-09-01,223.6,1.3277,103.9203
"Chai Chee",2021-10-01,115.6,1.3277,103.9203
"Chai Chee",2021-11-01,363.4,1.3277,103.9203
"Chai Chee",2021-12-01,138.8,1.3277,103.9203
"Chai Chee",2022-01-01,112.2,1.3277,103.9203
"Chai Chee",2022-02-01,218.4,1.3277,103.9203
"Chai Chee",2022-03-01,88.2,1.3277,103.9203
"Chai Chee",2022-04-01,257.1,1.3277,103.9203
"Chai Chee",2022-05-01,131,1.3277,103.9203
"Chai Chee",2022-06-01,217.5,1.3277,103.9203
"Chai Chee",2022-07-01,119,1.3277,103.9203
"Chai Chee",2022-08-01,137.6,1.3277,103.9203
"Chai Chee",2022-09-01,113.2,1.3277,103.9203
"Chai Chee",2022-10-01,310.2,1.3277,103.9203
"Chai Chee",2022-11-01,368.8,1.3277,103.9203
"Chai Chee",2022-12-01,220.2,1.3277,103.9203
"Chai Chee",2023-01-01,257.4,1.3277,103.9203
"Chai Chee",2023-02-01,374.4,1.3277,103.9203
"Chai Chee",2023-03-01,204,1.3277,103.9203
"Changi",2018-01-01,287,1.3678,103.9826
"Changi",2018-02-01,14.8,1.3678,103.9826
"Changi",2018-03-01,44.6,1.3678,103.9826
"Changi",2018-04-01,61.2,1.3678,103.9826
"Changi",2018-05-01,132.2,1.3678,103.9826
"Changi",2018-06-01,182.6,1.3678,103.9826
"Changi",2018-07-01,143.2,1.3678,103.9826
"Changi",2018-08-01,121.6,1.3678,103.9826
"Changi",2018-09-01,144.4,1.3678,103.9826
"Changi",2018-10-01,234.4,1.3678,103.9826
"Changi",2018-11-01,169.6,1.3678,103.9826
"Changi",2018-12-01,172.6,1.3678,103.9826
"Changi",2019-01-01,63.6,1.3678,103.9826
"Changi",2019-02-01,31.6,1.3678,103.9826
"Changi",2019-03-01,72.2,1.3678,103.9826
"Changi",2019-04-01,174.8,1.3678,103.9826
"Changi",2019-05-01,69,1.3678,103.9826
"Changi",2019-06-01,173.8,1.3678,103.9826
"Changi",2019-07-01,12.2,1.3678,103.9826
"Changi",2019-08-01,11.8,1.3678,103.9826
"Changi",2019-09-01,22.8,1.3678,103.9826
"Changi",2019-10-01,176.8,1.3678,103.9826
"Changi",2019-11-01,137.4,1.3678,103.9826
"Changi",2019-12-01,421.5,1.3678,103.9826
"Changi",2020-01-01,88.4,1.3678,103.9826
"Changi",2020-02-01,65,1.3678,103.9826
"Changi",2020-03-01,108.8,1.3678,103.9826
"Changi",2020-04-01,188,1.3678,103.9826
"Changi",2020-05-01,255.6,1.3678,103.9826
"Changi",2020-06-01,233.8,1.3678,103.9826
"Changi",2020-07-01,140.8,1.3678,103.9826
"Changi",2020-08-01,103.4,1.3678,103.9826
"Changi",2020-09-01,150.2,1.3678,103.9826
"Changi",2020-10-01,78.8,1.3678,103.9826
"Changi",2020-11-01,220.6,1.3678,103.9826
"Changi",2020-12-01,253.2,1.3678,103.9826
"Changi",2021-01-01,692.8,1.3678,103.9826
"Changi",2021-02-01,1,1.3678,103.9826
"Changi",2021-03-01,182.4,1.3678,103.9826
"Changi",2021-04-01,290.4,1.3678,103.9826
"Changi",2021-05-01,245.8,1.3678,103.9826
"Changi",2021-06-01,93.4,1.3678,103.9826
"Changi",2021-07-01,195.8,1.3678,103.9826
"Changi",2021-08-01,293.6,1.3678,103.9826
"Changi",2021-09-01,205.4,1.3678,103.9826
"Changi",2021-10-01,177,1.3678,103.9826
"Changi",2021-11-01,312.4,1.3678,103.9826
"Changi",2021-12-01,119.6,1.3678,103.9826
"Changi",2022-01-01,99.8,1.3678,103.9826
"Changi",2022-02-01,175,1.3678,103.9826
"Changi",2022-03-01,163.2,1.3678,103.9826
"Changi",2022-04-01,239.6,1.3678,103.9826
"Changi",2022-05-01,102,1.3678,103.9826
"Changi",2022-06-01,211.8,1.3678,103.9826
"Changi",2022-07-01,145.2,1.3678,103.9826
"Changi",2022-08-01,141.4,1.3678,103.9826
"Changi",2022-09-01,121,1.3678,103.9826
"Changi",2022-10-01,279.6,1.3678,103.9826
"Changi",2022-11-01,313.8,1.3678,103.9826
"Changi",2022-12-01,215.4,1.3678,103.9826
"Changi",2023-01-01,302.6,1.3678,103.9826
"Changi",2023-02-01,324.4,1.3678,103.9826
"Changi",2023-03-01,243.4,1.3678,103.9826
"Changi",2023-04-01,222.8,1.3678,103.9826
"Changi",2023-05-01,112.8,1.3678,103.9826
"Changi",2023-06-01,228.4,1.3678,103.9826
"Changi",2023-07-01,158,1.3678,103.9826
"Changi",2023-08-01,114,1.3678,103.9826
"Changi",2023-09-01,133,1.3678,103.9826
"Changi",2023-10-01,96.6,1.3678,103.9826
"Changi",2023-11-01,219,1.3678,103.9826
"Changi",2023-12-01,256.2,1.3678,103.9826
"Changi",2024-01-01,499.6,1.3678,103.9826
"Changi",2024-02-01,60.2,1.3678,103.9826
"Changi",2024-03-01,161.2,1.3678,103.9826
"Changi",2024-04-01,204.8,1.3678,103.9826
"Changi",2024-05-01,226.4,1.3678,103.9826
"Changi",2024-06-01,245.4,1.3678,103.9826
"Changi",2024-07-01,36.8,1.3678,103.9826
"Changi",2024-08-01,85.8,1.3678,103.9826
"Changi",2024-09-01,122.4,1.3678,103.9826
"Changi",2024-10-01,147.6,1.3678,103.9826
"Changi",2024-11-01,407.4,1.3678,103.9826
"Changi",2024-12-01,234.4,1.3678,103.9826
"Choa Chu Kang Central",2018-01-01,330.4,1.3819,103.7386
"Choa Chu Kang Central",2018-02-01,87,1.3819,103.7386
"Choa Chu Kang Central",2018-03-01,198.2,1.3819,103.7386
"Choa Chu Kang Central",2018-04-01,325,1.3819,103.7386
"Choa Chu Kang Central",2018-05-01,260.2,1.3819,103.7386
"Choa Chu Kang Central",2018-06-01,302.6,1.3819,103.7386
"Choa Chu Kang Central",2018-07-01,140,1.3819,103.7386
"Choa Chu Kang Central",2018-08-01,86.2,1.3819,103.7386
"Choa Chu Kang Central",2018-09-01,156,1.3819,103.7386
"Choa Chu Kang Central",2018-10-01,318.2,1.3819,103.7386
"Choa Chu Kang Central",2018-11-01,337.8,1.3819,103.7386
"Choa Chu Kang Central",2018-12-01,194.4,1.3819,103.7386
"Choa Chu Kang Central",2019-01-01,64.8,1.3819,103.7386
"Choa Chu Kang Central",2019-02-01,52.2,1.3819,103.7386
"Choa Chu Kang Central",2019-03-01,183.8,1.3819,103.7386
"Choa Chu Kang Central",2019-04-01,204.5,1.3819,103.7386
"Choa Chu Kang Central",2019-05-01,128,1.3819,103.7386
"Choa Chu Kang Central",2019-06-01,289.2,1.3819,103.7386
"Choa Chu Kang Central",2019-07-01,116.6,1.3819,103.7386
"Choa Chu Kang Central",2019-08-01,66.6,1.3819,103.7386
"Choa Chu Kang Central",2019-09-01,101.6,1.3819,103.7386
"Choa Chu Kang Central",2019-10-01,190,1.3819,103.7386
"Choa Chu Kang Central",2019-11-01,330.6,1.3819,103.7386
"Choa Chu Kang Central",2019-12-01,351.6,1.3819,103.7386
"Choa Chu Kang Central",2020-01-01,84.6,1.3819,103.7386
"Choa Chu Kang Central",2020-02-01,78.2,1.3819,103.7386
"Choa Chu Kang Central",2020-03-01,185.4,1.3819,103.7386
"Choa Chu Kang Central",2020-04-01,305.8,1.3819,103.7386
"Choa Chu Kang Central",2020-05-01,229.8,1.3819,103.7386
"Choa Chu Kang Central",2020-06-01,292.6,1.3819,103.7386
"Choa Chu Kang Central",2020-07-01,293.4,1.3819,103.7386
"Choa Chu Kang Central",2020-08-01,181.8,1.3819,103.7386
"Choa Chu Kang Central",2020-09-01,304.4,1.3819,103.7386
"Choa Chu Kang Central",2020-10-01,202,1.3819,103.7386
"Choa Chu Kang Central",2020-11-01,282.4,1.3819,103.7386
"Choa Chu Kang Central",2020-12-01,216.4,1.3819,103.7386
"Choa Chu Kang Central",2021-01-01,421.6,1.3819,103.7386
"Choa Chu Kang Central",2021-02-01,57.8,1.3819,103.7386
"Choa Chu Kang Central",2021-03-01,377.8,1.3819,103.7386
"Choa Chu Kang Central",2021-04-01,332,1.3819,103.7386
"Choa Chu Kang Central",2021-05-01,179.8,1.3819,103.7386
"Choa Chu Kang Central",2021-06-01,201,1.3819,103.7386
"Choa Chu Kang Central",2021-07-01,114,1.3819,103.7386
"Choa Chu Kang Central",2021-08-01,702.4,1.3819,103.7386
"Choa Chu Kang Central",2021-09-01,314.4,1.3819,103.7386
"Choa Chu Kang Central",2021-10-01,152.2,1.3819,103.7386
"Choa Chu Kang Central",2021-11-01,181,1.3819,103.7386
"Choa Chu Kang Central",2021-12-01,212.6,1.3819,103.7386
"Choa Chu Kang Central",2022-01-01,107.8,1.3819,103.7386
"Choa Chu Kang Central",2022-02-01,218,1.3819,103.7386
"Choa Chu Kang Central",2022-03-01,345.2,1.3819,103.7386
"Choa Chu Kang Central",2022-04-01,157.2,1.3819,103.7386
"Choa Chu Kang Central",2022-05-01,181.4,1.3819,103.7386
"Choa Chu Kang Central",2022-06-01,224.2,1.3819,103.7386
"Choa Chu Kang Central",2022-07-01,138,1.3819,103.7386
"Choa Chu Kang Central",2022-08-01,323.8,1.3819,103.7386
"Choa Chu Kang Central",2022-09-01,239.8,1.3819,103.7386
"Choa Chu Kang Central",2022-10-01,447.8,1.3819,103.7386
"Choa Chu Kang Central",2022-11-01,368.8,1.3819,103.7386
"Choa Chu Kang Central",2022-12-01,250,1.3819,103.7386
"Choa Chu Kang Central",2023-01-01,244.4,1.3819,103.7386
"Choa Chu Kang Central",2023-02-01,340.2,1.3819,103.7386
"Choa Chu Kang Central",2023-03-01,359.4,1.3819,103.7386
"Choa Chu Kang Central",2023-04-01,248.2,1.3819,103.7386
"Choa Chu Kang Central",2023-05-01,199.2,1.3819,103.7386
"Choa Chu Kang Central",2023-06-01,256.2,1.3819,103.7386
"Choa Chu Kang Central",2023-07-01,240.2,1.3819,103.7386
"Choa Chu Kang Central",2023-08-01,145.2,1.3819,103.7386
"Choa Chu Kang Central",2023-09-01,136.2,1.3819,103.7386
"Choa Chu Kang Central",2023-10-01,117.8,1.3819,103.7386
"Choa Chu Kang Central",2023-11-01,321.8,1.3819,103.7386
"Choa Chu Kang Central",2023-12-01,487.6,1.3819,103.7386
"Choa Chu Kang Central",2024-01-01,416.2,1.3819,103.7386
"Choa Chu Kang Central",2024-02-01,187.8,1.3819,103.7386
"Choa Chu Kang Central",2024-03-01,208,1.3819,103.7386
"Choa Chu Kang Central",2024-04-01,165,1.3819,103.7386
"Choa Chu Kang Central",2024-05-01,210.4,1.3819,103.7386
"Choa Chu Kang Central",2024-06-01,404,1.3819,103.7386
"Choa Chu Kang Central",2024-07-01,91.8,1.3819,103.7386
"Choa Chu Kang Central",2024-08-01,227.8,1.3819,103.7386
"Choa Chu Kang Central",2024-09-01,210.2,1.3819,103.7386
"Choa Chu Kang Central",2024-10-01,226,1.3819,103.7386
"Choa Chu Kang Central",2024-11-01,297,1.3819,103.7386
"Choa Chu Kang South",2018-01-01,293.4,1.3729,103.7224
"Choa Chu Kang South",2018-02-01,114,1.3729,103.7224
"Choa Chu Kang South",2018-03-01,235,1.3729,103.7224
"Choa Chu Kang South",2018-04-01,316.6,1.3729,103.7224
"Choa Chu Kang South",2018-05-01,274.4,1.3729,103.7224
"Choa Chu Kang South",2018-06-01,358.2,1.3729,103.7224
"Choa Chu Kang South",2018-07-01,147.6,1.3729,103.7224
"Choa Chu Kang South",2018-08-01,63.2,1.3729,103.7224
"Choa Chu Kang South",2018-09-01,179.8,1.3729,103.7224
"Choa Chu Kang South",2018-10-01,344.2,1.3729,103.7224
"Choa Chu Kang South",2018-11-01,320.6,1.3729,103.7224
"Choa Chu Kang South",2018-12-01,182.2,1.3729,103.7224
"Choa Chu Kang South",2019-01-01,102.8,1.3729,103.7224
"Choa Chu Kang South",2019-02-01,73,1.3729,103.7224
"Choa Chu Kang South",2019-03-01,187.6,1.3729,103.7224
"Choa Chu Kang South",2019-04-01,214.6,1.3729,103.7224
"Choa Chu Kang South",2019-05-01,202.8,1.3729,103.7224
"Choa Chu Kang South",2019-06-01,261.4,1.3729,103.7224
"Choa Chu Kang South",2019-07-01,130.6,1.3729,103.7224
"Choa Chu Kang South",2019-08-01,32,1.3729,103.7224
"Choa Chu Kang South",2019-09-01,130.4,1.3729,103.7224
"Choa Chu Kang South",2019-10-01,221.6,1.3729,103.7224
"Choa Chu Kang South",2019-11-01,289.2,1.3729,103.7224
"Choa Chu Kang South",2019-12-01,290.7,1.3729,103.7224
"Choa Chu Kang South",2020-01-01,124.2,1.3729,103.7224
"Choa Chu Kang South",2020-02-01,62.2,1.3729,103.7224
"Choa Chu Kang South",2020-03-01,181.4,1.3729,103.7224
"Choa Chu Kang South",2020-04-01,270.2,1.3729,103.7224
"Choa Chu Kang South",2020-05-01,282.8,1.3729,103.7224
"Choa Chu Kang South",2020-06-01,339.6,1.3729,103.7224
"Choa Chu Kang South",2020-07-01,294.6,1.3729,103.7224
"Choa Chu Kang South",2020-08-01,207.6,1.3729,103.7224
"Choa Chu Kang South",2020-09-01,279.4,1.3729,103.7224
"Choa Chu Kang South",2020-10-01,219.4,1.3729,103.7224
"Choa Chu Kang South",2020-11-01,270.6,1.3729,103.7224
"Choa Chu Kang South",2020-12-01,208,1.3729,103.7224
"Choa Chu Kang South",2021-01-01,413.4,1.3729,103.7224
"Choa Chu Kang South",2021-02-01,61.2,1.3729,103.7224
"Choa Chu Kang South",2021-03-01,412,1.3729,103.7224
"Choa Chu Kang South",2021-04-01,340.4,1.3729,103.7224
"Choa Chu Kang South",2021-05-01,227,1.3729,103.7224
"Choa Chu Kang South",2021-06-01,311.2,1.3729,103.7224
"Choa Chu Kang South",2021-07-01,246.2,1.3729,103.7224
"Choa Chu Kang South",2021-08-01,581.6,1.3729,103.7224
"Choa Chu Kang South",2021-09-01,313.4,1.3729,103.7224
"Choa Chu Kang South",2021-10-01,148,1.3729,103.7224
"Choa Chu Kang South",2021-11-01,185.2,1.3729,103.7224
"Choa Chu Kang South",2021-12-01,208.6,1.3729,103.7224
"Choa Chu Kang South",2022-01-01,112.6,1.3729,103.7224
"Choa Chu Kang South",2022-02-01,205.2,1.3729,103.7224
"Choa Chu Kang South",2022-03-01,324.8,1.3729,103.7224
"Choa Chu Kang South",2022-04-01,175.6,1.3729,103.7224
"Choa Chu Kang South",2022-05-01,211.2,1.3729,103.7224
"Choa Chu Kang South",2022-06-01,224,1.3729,103.7224
"Choa Chu Kang South",2022-07-01,88.6,1.3729,103.7224
"Choa Chu Kang South",2022-08-01,338.2,1.3729,103.7224
"Choa Chu Kang South",2022-09-01,234,1.3729,103.7224
"Choa Chu Kang South",2022-10-01,373.6,1.3729,103.7224
"Choa Chu Kang South",2022-11-01,396.2,1.3729,103.7224
"Choa Chu Kang South",2022-12-01,215.6,1.3729,103.7224
"Choa Chu Kang South",2023-01-01,257,1.3729,103.7224
"Choa Chu Kang South",2023-02-01,358,1.3729,103.7224
"Choa Chu Kang South",2023-03-01,326.2,1.3729,103.7224
"Choa Chu Kang South",2023-04-01,240.2,1.3729,103.7224
"Choa Chu Kang South",2023-05-01,216.6,1.3729,103.7224
"Choa Chu Kang South",2023-06-01,312,1.3729,103.7224
"Choa Chu Kang South",2023-07-01,310.8,1.3729,103.7224
"Choa Chu Kang South",2023-08-01,134.2,1.3729,103.7224
"Choa Chu Kang South",2023-09-01,167.2,1.3729,103.7224
"Choa Chu Kang South",2023-10-01,133.4,1.3729,103.7224
"Choa Chu Kang South",2023-11-01,413.8,1.3729,103.7224
"Choa Chu Kang South",2023-12-01,394.2,1.3729,103.7224
"Choa Chu Kang South",2024-01-01,356.4,1.3729,103.7224
"Choa Chu Kang South",2024-02-01,207.8,1.3729,103.7224
"Choa Chu Kang South",2024-03-01,185.8,1.3729,103.7224
"Choa Chu Kang South",2024-04-01,162.2,1.3729,103.7224
"Choa Chu Kang South",2024-05-01,259.6,1.3729,103.7224
"Choa Chu Kang South",2024-06-01,352.6,1.3729,103.7224
"Choa Chu Kang South",2024-07-01,95.4,1.3729,103.7224
"Choa Chu Kang South",2024-08-01,199.8,1.3729,103.7224
"Choa Chu Kang South",2024-09-01,234.8,1.3729,103.7224
"Choa Chu Kang South",2024-10-01,215.4,1.3729,103.7224
"Choa Chu Kang South",2024-11-01,366.2,1.3729,103.7224
"Choa Chu Kang South",2024-12-01,167.6,1.3729,103.7224
"Choa Chu Kang West",2018-01-01,330.8,1.3746,103.6938
"Choa Chu Kang West",2018-02-01,148.2,1.3746,103.6938
"Choa Chu Kang West",2018-03-01,215.4,1.3746,103.6938
"Choa Chu Kang West",2018-04-01,302.4,1.3746,103.6938
"Choa Chu Kang West",2018-05-01,351,1.3746,103.6938
"Choa Chu Kang West",2018-06-01,324.8,1.3746,103.6938
"Choa Chu Kang West",2018-07-01,124.4,1.3746,103.6938
"Choa Chu Kang West",2018-08-01,57.4,1.3746,103.6938
"Choa Chu Kang West",2018-09-01,88.2,1.3746,103.6938
"Choa Chu Kang West",2018-10-01,423.8,1.3746,103.6938
"Choa Chu Kang West",2018-11-01,331.6,1.3746,103.6938
"Choa Chu Kang West",2018-12-01,252.4,1.3746,103.6938
"Choa Chu Kang West",2019-01-01,81.6,1.3746,103.6938
"Choa Chu Kang West",2019-02-01,72.2,1.3746,103.6938
"Choa Chu Kang West",2019-03-01,140.4,1.3746,103.6938
"Choa Chu Kang West",2019-04-01,175.8,1.3746,103.6938
"Choa Chu Kang West",2019-05-01,218,1.3746,103.6938
"Choa Chu Kang West",2019-06-01,237,1.3746,103.6938
"Choa Chu Kang West",2019-07-01,170.6,1.3746,103.6938
"Choa Chu Kang West",2019-08-01,23.8,1.3746,103.6938
"Choa Chu Kang West",2019-09-01,155.2,1.3746,103.6938
"Choa Chu Kang West",2019-10-01,175,1.3746,103.6938
"Choa Chu Kang West",2019-11-01,283.2,1.3746,103.6938
"Choa Chu Kang West",2019-12-01,255.2,1.3746,103.6938
"Choa Chu Kang West",2020-01-01,137.4,1.3746,103.6938
"Choa Chu Kang West",2020-02-01,43.6,1.3746,103.6938
"Choa Chu Kang West",2020-03-01,187.8,1.3746,103.6938
"Choa Chu Kang West",2020-04-01,271.8,1.3746,103.6938
"Choa Chu Kang West",2020-05-01,219.4,1.3746,103.6938
"Choa Chu Kang West",2020-06-01,360.4,1.3746,103.6938
"Choa Chu Kang West",2020-07-01,287.4,1.3746,103.6938
"Choa Chu Kang West",2020-08-01,268.8,1.3746,103.6938
"Choa Chu Kang West",2020-09-01,319,1.3746,103.6938
"Choa Chu Kang West",2020-10-01,270.8,1.3746,103.6938
"Choa Chu Kang West",2020-11-01,270.8,1.3746,103.6938
"Choa Chu Kang West",2020-12-01,228.8,1.3746,103.6938
"Choa Chu Kang West",2021-01-01,332.6,1.3746,103.6938
"Choa Chu Kang West",2021-02-01,63.2,1.3746,103.6938
"Choa Chu Kang West",2021-03-01,270.8,1.3746,103.6938
"Choa Chu Kang West",2021-04-01,401.2,1.3746,103.6938
"Choa Chu Kang West",2021-05-01,311.6,1.3746,103.6938
"Choa Chu Kang West",2021-06-01,360,1.3746,103.6938
"Choa Chu Kang West",2021-07-01,192,1.3746,103.6938
"Choa Chu Kang West",2021-08-01,498.4,1.3746,103.6938
"Choa Chu Kang West",2021-09-01,244.4,1.3746,103.6938
"Choa Chu Kang West",2021-10-01,167.2,1.3746,103.6938
"Choa Chu Kang West",2021-11-01,142.2,1.3746,103.6938
"Clementi",2018-01-01,267.8,1.3337,103.7768
"Clementi",2018-02-01,32.8,1.3337,103.7768
"Clementi",2018-03-01,148.5,1.3337,103.7768
"Clementi",2018-04-01,301.4,1.3337,103.7768
"Clementi",2018-05-01,235.8,1.3337,103.7768
"Clementi",2018-06-01,567.2,1.3337,103.7768
"Clementi",2018-07-01,143.6,1.3337,103.7768
"Clementi",2018-08-01,111.4,1.3337,103.7768
"Clementi",2018-09-01,253.6,1.3337,103.7768
"Clementi",2018-10-01,196.2,1.3337,103.7768
"Clementi",2018-11-01,368.8,1.3337,103.7768
"Clementi",2018-12-01,356,1.3337,103.7768
"Clementi",2019-01-01,108.2,1.3337,103.7768
"Clementi",2019-02-01,41.2,1.3337,103.7768
"Clementi",2019-03-01,116.2,1.3337,103.7768
"Clementi",2019-04-01,228.5,1.3337,103.7768
"Clementi",2019-05-01,211.8,1.3337,103.7768
"Clementi",2019-06-01,227,1.3337,103.7768
"Clementi",2019-07-01,71.2,1.3337,103.7768
"Clementi",2019-08-01,27.8,1.3337,103.7768
"Clementi",2019-09-01,114.4,1.3337,103.7768
"Clementi",2019-10-01,131.2,1.3337,103.7768
"Clementi",2019-11-01,213.4,1.3337,103.7768
"Clementi",2019-12-01,248,1.3337,103.7768
"Clementi",2020-01-01,121.8,1.3337,103.7768
"Clementi",2020-02-01,91,1.3337,103.7768
"Clementi",2020-03-01,138.8,1.3337,103.7768
"Clementi",2020-04-01,289.2,1.3337,103.7768
"Clementi",2020-05-01,241.2,1.3337,103.7768
"Clementi",2020-06-01,293.4,1.3337,103.7768
"Clementi",2020-07-01,140.6,1.3337,103.7768
"Clementi",2020-08-01,116.8,1.3337,103.7768
"Clementi",2020-09-01,398,1.3337,103.7768
"Clementi",2020-10-01,196.1,1.3337,103.7768
"Clementi",2020-11-01,233.2,1.3337,103.7768
"Clementi",2020-12-01,186.6,1.3337,103.7768
"Clementi",2021-01-01,394.2,1.3337,103.7768
"Clementi",2021-02-01,24.4,1.3337,103.7768
"Clementi",2021-03-01,332,1.3337,103.7768
"Clementi",2021-04-01,192.8,1.3337,103.7768
"Clementi",2021-05-01,277.4,1.3337,103.7768
"Clementi",2021-06-01,224.8,1.3337,103.7768
"Clementi",2021-07-01,269.4,1.3337,103.7768
"Clementi",2021-08-01,454.8,1.3337,103.7768
"Clementi",2021-09-01,267.6,1.3337,103.7768
"Clementi",2021-10-01,146.4,1.3337,103.7768
"Clementi",2021-11-01,259,1.3337,103.7768
"Clementi",2021-12-01,270.6,1.3337,103.7768
"Clementi",2022-01-01,171.3,1.3337,103.7768
"Clementi",2022-02-01,234.2,1.3337,103.7768
"Clementi",2022-03-01,239.4,1.3337,103.7768
"Clementi",2022-04-01,262.8,1.3337,103.7768
"Clementi",2022-05-01,222.4,1.3337,103.7768
"Clementi",2022-06-01,225.6,1.3337,103.7768
"Clementi",2022-07-01,109,1.3337,103.7768
"Clementi",2022-08-01,332.8,1.3337,103.7768
"Clementi",2022-09-01,330.4,1.3337,103.7768
"Clementi",2022-10-01,456.2,1.3337,103.7768
"Clementi",2022-11-01,330.4,1.3337,103.7768
"Clementi",2022-12-01,231.2,1.3337,103.7768
"Clementi",2023-01-01,242.2,1.3337,103.7768
"Clementi",2023-02-01,387.6,1.3337,103.7768
"Clementi",2023-03-01,343.2,1.3337,103.7768
"Clementi",2023-04-01,230,1.3337,103.7768
"Clementi",2023-05-01,141.4,1.3337,103.7768
"Clementi",2023-06-01,279,1.3337,103.7768
"Clementi",2023-07-01,369,1.3337,103.7768
"Clementi",2023-08-01,119.4,1.3337,103.7768
"Clementi",2023-09-01,186.2,1.3337,103.7768
"Clementi",2023-10-01,178.8,1.3337,103.7768
